Index,name,establishment,url,address,city,locality,zipcode,locality_verbose,cuisines,timings,average_cost_for_two,price_range,highlights,aggregate_rating,rating_text,votes,location_url
382,It's A Cake Day,['Dessert Parlour'],https://www.zomato.com/ahmedabad/its-a-cake-day-navrangpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2, Shree Vijay Appartment, Nr. Vijay Cross Road, Navrangpura, Ahmedabad",Ahmedabad,Navrangpura,,"Navrangpura, Ahmedabad",Bakery,10 AM to 11 PM,300,1,"['Cash', 'Takeaway Available', 'Delivery', 'No Alcohol Available', 'Air Conditioned', 'Desserts and Bakes', 'Indoor Seating', 'Pure Veg']",4.2,Very Good,116,https://www.google.com/maps/search/?api=1&query=It%27s%20A%20Cake%20Day%2C%202%2C%20Shree%20Vijay%20Appartment%2C%20Nr.%20Vijay%20Cross%20Road%2C%20Navrangpura%2C%20Ahmedabad
383,Vanilla The Cake Shop,['Bakery'],https://www.zomato.com/ahmedabad/vanilla-the-cake-shop-vastrapur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"19, Galaxy Bazar, Opposite Himalaya Mall, Sunrise Park Lane, Vastrapur, Ahmedabad",Ahmedabad,Vastrapur,,"Vastrapur, Ahmedabad","Bakery, Desserts",11 AM to 10:30 PM,600,2,"['Delivery', 'Debit Card', 'Cash', 'Takeaway Available', 'Credit Card', 'Pure Veg', 'Digital Payments Accepted', 'Desserts and Bakes', 'Indoor Seating', 'Air Conditioned', 'Wifi']",4.0,Very Good,139,https://www.google.com/maps/search/?api=1&query=Vanilla%20The%20Cake%20Shop%2C%2019%2C%20Galaxy%20Bazar%2C%20Opposite%20Himalaya%20Mall%2C%20Sunrise%20Park%20Lane%2C%20Vastrapur%2C%20Ahmedabad
384,Patel Ice Cream,['Dessert Parlour'],https://www.zomato.com/ahmedabad/patel-ice-cream-navrangpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Sports Club, Stadium Circle, Navrangpura, Ahmedabad",Ahmedabad,Navrangpura,0,"Navrangpura, Ahmedabad","Desserts, Ice Cream",10 AM to 11 PM (Mon-Sun),150,1,"['Cash', 'Takeaway Available', 'No Alcohol Available', 'Desserts and Bakes', 'Indoor Seating', 'Pure Veg']",4.1,Very Good,223,https://www.google.com/maps/search/?api=1&query=Patel%20Ice%20Cream%2C%20Opposite%20Sports%20Club%2C%20Stadium%20Circle%2C%20Navrangpura%2C%20Ahmedabad
385,Havmor - The Eatery,['Quick Bites'],https://www.zomato.com/ahmedabad/havmor-the-eatery-c-g-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Panchvati Circle, C G Road, Ahmedabad",Ahmedabad,C G Road,0,"C G Road, Ahmedabad","Fast Food, Street Food, Desserts, Ice Cream, Beverages",11 AM to 11 PM,600,2,"['Lunch', 'Delivery', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Outdoor Seating', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Desserts and Bakes', 'Digital Payments Accepted', 'Sodexo', 'Free Parking']",3.9,Good,226,https://www.google.com/maps/search/?api=1&query=Havmor%20-%20The%20Eatery%2C%20Near%20Panchvati%20Circle%2C%20C%20G%20Road%2C%20Ahmedabad
386,Vadilal - Hangout,['Dessert Parlour'],https://www.zomato.com/ahmedabad/vadilal-hangout-2-naranpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ganesh Chamber, Darpan 5 Road, Naranpura, Ahmedabad",Ahmedabad,Naranpura,,"Naranpura, Ahmedabad","Ice Cream, Fast Food, Desserts","10:30am – 11pm (Mon),10:30am – 11:30pm (Tue-Sun)",300,1,"['Cash', 'Takeaway Available', 'Credit Card', 'Delivery', 'Debit Card', 'Outdoor Seating', 'Digital Payments Accepted', 'Desserts and Bakes', 'Indoor Seating', 'Air Conditioned', 'Pure Veg']",4.0,Very Good,189,https://www.google.com/maps/search/?api=1&query=Vadilal%20-%20Hangout%2C%20Ganesh%20Chamber%2C%20Darpan%205%20Road%2C%20Naranpura%2C%20Ahmedabad
387,Havmor Ice Cream Hotch Potch,['Dessert Parlour'],https://www.zomato.com/ahmedabad/havmor-ice-cream-hotch-potch-ambavadi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, Ahmedabad Central Mall, Ambavadi, Ahmedabad",Ahmedabad,"Ahmedabad Central Mall, Ambavadi",0,"Ahmedabad Central Mall, Ambavadi, Ahmedabad","Desserts, Ice Cream",11 AM to 11:30 PM (Mon-Sun),350,2,"['Mall Parking', 'Takeaway Available', 'Cash', 'Indoor Seating', 'Desserts and Bakes', 'Air Conditioned', 'Pure Veg']",4.0,Very Good,110,https://www.google.com/maps/search/?api=1&query=Havmor%20Ice%20Cream%20Hotch%20Potch%2C%20Ground%20Floor%2C%20Ahmedabad%20Central%20Mall%2C%20Ambavadi%2C%20Ahmedabad
388,Prem Mevad Ice Cream,['Dessert Parlour'],https://www.zomato.com/ahmedabad/prem-mevad-ice-cream-navrangpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Vishwakarma Chhatralay Trust Sanchalit, Navrangpura, Ahmedabad",Ahmedabad,Navrangpura,,"Navrangpura, Ahmedabad","Desserts, Ice Cream, Fast Food",3 PM to 11:30 PM,200,1,"['Delivery', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Desserts and Bakes', 'Pure Veg', 'Free Parking']",3.9,Good,135,https://www.google.com/maps/search/?api=1&query=Prem%20Mevad%20Ice%20Cream%2C%20Near%20Vishwakarma%20Chhatralay%20Trust%20Sanchalit%2C%20Navrangpura%2C%20Ahmedabad
389,The Belgian Waffle Co,['Dessert Parlour'],https://www.zomato.com/ahmedabad/the-belgian-waffle-co-1-vastrapur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Advait Complex, Near Sandesh Press, Vastrapur, Ahmedabad",Ahmedabad,Vastrapur,,"Vastrapur, Ahmedabad",Desserts,11am – 12midnight (Mon-Sun),350,2,"['Takeaway Available', 'Cash', 'Delivery', 'Indoor Seating', 'Desserts and Bakes', 'Digital Payments Accepted']",3.8,Good,117,https://www.google.com/maps/search/?api=1&query=The%20Belgian%20Waffle%20Co%2C%20Opposite%20Advait%20Complex%2C%20Near%20Sandesh%20Press%2C%20Vastrapur%2C%20Ahmedabad
390,The Belgian Waffle Co,['Dessert Parlour'],https://www.zomato.com/ahmedabad/the-belgian-waffle-co-vastrapur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shivalik Plaza, IIM Road, Vastrapur, Ahmedabad",Ahmedabad,Vastrapur,,"Vastrapur, Ahmedabad",Desserts,11am – 12midnight (Mon-Sun),350,2,"['Delivery', 'Debit Card', 'Cash', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Digital Payments Accepted', 'Desserts and Bakes']",3.9,Good,113,https://www.google.com/maps/search/?api=1&query=The%20Belgian%20Waffle%20Co%2C%20Shivalik%20Plaza%2C%20IIM%20Road%2C%20Vastrapur%2C%20Ahmedabad
391,Shambhu's Coffee Bar,['Café'],https://www.zomato.com/ahmedabad/shambhus-coffee-bar-adalaj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Beside SGVP International School, Opposite Nirma University, Vaishno Devi Circle, Adalaj, Ahmedabad",Ahmedabad,Adalaj,,"Adalaj, Ahmedabad",Cafe,9 AM to 1 AM,400,2,"['Lunch', 'Breakfast', 'Delivery', 'Debit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Sodexo', 'Table Reservation Not Required', 'Pure Veg', 'Outdoor Seating', 'Indoor Seating', 'Desserts and Bakes']",3.7,Good,121,https://www.google.com/maps/search/?api=1&query=Shambhu%27s%20Coffee%20Bar%2C%20Beside%20SGVP%20International%20School%2C%20Opposite%20Nirma%20University%2C%20Vaishno%20Devi%20Circle%2C%20Adalaj%2C%20Ahmedabad
392,House of Cakes,['Bakery'],https://www.zomato.com/ahmedabad/house-of-cakes-memnagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"6, Shanti Dayal Apartment, Near H B Kapadia School, Gurukul Roadd, Memnagar, Ahmedabad",Ahmedabad,Memnagar,,"Memnagar, Ahmedabad","Bakery, Fast Food, Desserts",10 AM to 10 PM,300,1,"['Cash', 'Takeaway Available', 'Debit Card', 'Credit Card', 'Delivery', 'No Alcohol Available', 'Indoor Seating', 'Desserts and Bakes', 'Pure Veg', 'Digital Payments Accepted']",3.8,Good,66,https://www.google.com/maps/search/?api=1&query=House%20of%20Cakes%2C%206%2C%20Shanti%20Dayal%20Apartment%2C%20Near%20H%20B%20Kapadia%20School%2C%20Gurukul%20Roadd%2C%20Memnagar%2C%20Ahmedabad
393,Dangee Dums,['Dessert Parlour'],https://www.zomato.com/ahmedabad/dangee-dums-1-prahlad-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"9, Pushpak Commerical Complex, Opposite Auda Garden, Prahlad Nagar, Ahmedabad",Ahmedabad,Prahlad Nagar,0,"Prahlad Nagar, Ahmedabad","Bakery, Desserts",11 AM to 11 PM,400,2,"['Cash', 'Delivery', 'No Alcohol Available', 'Debit Card', 'Credit Card', 'Takeaway Available', 'Indoor Seating', 'Pure Veg', 'Air Conditioned', 'Desserts and Bakes', 'Digital Payments Accepted']",3.0,Average,97,https://www.google.com/maps/search/?api=1&query=Dangee%20Dums%2C%209%2C%20Pushpak%20Commerical%20Complex%2C%20Opposite%20Auda%20Garden%2C%20Prahlad%20Nagar%2C%20Ahmedabad
394,Asharfi Kulfi,['Dessert Parlour'],https://www.zomato.com/ahmedabad/asharfi-kulfi-c-g-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"B 7, White House, Panchvati Cross Roads, Opposite Bank of India, Ahmedabad",Ahmedabad,C G Road,,"C G Road, Ahmedabad","Desserts, Ice Cream","12:10 PM to 12 Midnight (Mon), 12 Noon to 12 Midnight (Tue-Sun)",200,1,"['Delivery', 'Cash', 'Takeaway Available', 'Outdoor Seating', 'Air Conditioned', 'Pure Veg', 'Indoor Seating', 'Desserts and Bakes']",3.9,Good,103,https://www.google.com/maps/search/?api=1&query=Asharfi%20Kulfi%2C%20B%207%2C%20White%20House%2C%20Panchvati%20Cross%20Roads%2C%20Opposite%20Bank%20of%20India%2C%20Ahmedabad
395,Asharfi Kulfi,['Dessert Parlour'],https://www.zomato.com/ahmedabad/asharfi-kulfi-1-mani-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Amprapali Building, Near Bank Of Baroda, Mani Nagar Ahmedabad",Ahmedabad,Mani Nagar,380008,"Mani Nagar, Ahmedabad","Desserts, Ice Cream",11AM to 12Midnight (Mon-Sun),200,1,"['Cash', 'Takeaway Available', 'Delivery', 'Indoor Seating', 'Desserts and Bakes', 'Digital Payments Accepted', 'Pure Veg']",3.6,Good,127,https://www.google.com/maps/search/?api=1&query=Asharfi%20Kulfi%2C%20Amprapali%20Building%2C%20Near%20Bank%20Of%20Baroda%2C%20Mani%20Nagar%20Ahmedabad
396,Vadilal - Hangout,['Dessert Parlour'],https://www.zomato.com/ahmedabad/vadilal-hangout-1-satellite?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, Shop 7, Kalasiddhi Appartment, Opposite Sattya Heights Tower, Prernatirth Derasar Road, Satellite, Ahmedabad",Ahmedabad,Satellite,,"Satellite, Ahmedabad","Ice Cream, Fast Food, Desserts",10:30 AM to 11 PM,300,1,"['Cash', 'Debit Card', 'Delivery', 'Dinner', 'Credit Card', 'Takeaway Available', 'Lunch', 'Desserts and Bakes', 'Outdoor Seating', 'Pure Veg']",3.9,Good,113,https://www.google.com/maps/search/?api=1&query=Vadilal%20-%20Hangout%2C%20Ground%20Floor%2C%20Shop%207%2C%20Kalasiddhi%20Appartment%2C%20Opposite%20Sattya%20Heights%20Tower%2C%20Prernatirth%20Derasar%20Road%2C%20Satellite%2C%20Ahmedabad
397,Shreeji Dairy,['Dessert Parlour'],https://www.zomato.com/ahmedabad/shreeji-dairy-mani-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Maniyasha Society, Mani Nagar, Ahmedabad",Ahmedabad,Mani Nagar,,"Mani Nagar, Ahmedabad",Mithai,8 AM to 9:30 PM (Mon-Sun),200,1,"['Delivery', 'No Seating Available', 'Takeaway Available', 'Breakfast', 'Credit Card', 'Cash', 'Debit Card', 'Air Conditioned', 'Desserts and Bakes', 'Digital Payments Accepted', 'Pure Veg']",3.8,Good,127,https://www.google.com/maps/search/?api=1&query=Shreeji%20Dairy%2C%20Maniyasha%20Society%2C%20Mani%20Nagar%2C%20Ahmedabad
398,Farki,['Dessert Parlour'],https://www.zomato.com/ahmedabad/farki-thaltej?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"7,Ozone Desire, Near Columbia Asia Hospital, Hebatpur Road, Thaltej, Ahmedabad",Ahmedabad,Thaltej,,"Thaltej, Ahmedabad",Desserts,9:30 AM to 11 PM,300,1,"['No Alcohol Available', 'Takeaway Available', 'Delivery', 'Cash', 'Air Conditioned', 'Indoor Seating', 'Desserts and Bakes', 'Pure Veg']",3.8,Good,117,https://www.google.com/maps/search/?api=1&query=Farki%2C%207%2COzone%20Desire%2C%20Near%20Columbia%20Asia%20Hospital%2C%20Hebatpur%20Road%2C%20Thaltej%2C%20Ahmedabad
399,I Contrast IC Fiesta,['Dessert Parlour'],https://www.zomato.com/ahmedabad/i-contrast-ic-fiesta-bodakdev?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 1, Service Lane, Opposite Rajpath Club, Bodakdev, Ahmedabad",Ahmedabad,Bodakdev,380054,"Bodakdev, Ahmedabad","Ice Cream, Desserts",12 Noon to 11:30 PM,150,1,"['Delivery', 'Cash', 'Takeaway Available', 'Outdoor Seating', 'Pure Veg', 'Desserts and Bakes']",3.7,Good,93,https://www.google.com/maps/search/?api=1&query=I%20Contrast%20IC%20Fiesta%2C%20Shop%201%2C%20Service%20Lane%2C%20Opposite%20Rajpath%20Club%2C%20Bodakdev%2C%20Ahmedabad
400,Farki,['Dessert Parlour'],https://www.zomato.com/ahmedabad/farki-chandkheda?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Parlour 3, Jay Ambe Ice Cream, Silver Avenue, Near Vishwakarma Government Engineering College, New CG Road, SG Highway, Chandkheda, Ahmedabad",Ahmedabad,Chandkheda,382424,"Chandkheda, Ahmedabad",Desserts,8:30am – 10:50pm (Mon-Sun),300,1,"['Delivery', 'Cash', 'Takeaway Available', 'Outdoor Seating', 'Pure Veg', 'Desserts and Bakes']",4.0,Very Good,117,https://www.google.com/maps/search/?api=1&query=Farki%2C%20Parlour%203%2C%20Jay%20Ambe%20Ice%20Cream%2C%20Silver%20Avenue%2C%20Near%20Vishwakarma%20Government%20Engineering%20College%2C%20New%20CG%20Road%2C%20SG%20Highway%2C%20Chandkheda%2C%20Ahmedabad
401,Dangee Dums,['Dessert Parlour'],https://www.zomato.com/ahmedabad/dangee-dums-naranpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"4 A, Ketan Society, Opposite B D Patel House, Naranpura, Ahmedabad",Ahmedabad,Naranpura,,"Naranpura, Ahmedabad","Bakery, Desserts",11 AM to 11 PM,400,2,"['Takeaway Available', 'Debit Card', 'Cash', 'Indoor Seating', 'Air Conditioned', 'Digital Payments Accepted', 'Pure Veg', 'Desserts and Bakes']",3.2,Average,84,https://www.google.com/maps/search/?api=1&query=Dangee%20Dums%2C%204%20A%2C%20Ketan%20Society%2C%20Opposite%20B%20D%20Patel%20House%2C%20Naranpura%2C%20Ahmedabad
402,Sizzling Brownie,['Dessert Parlour'],https://www.zomato.com/ahmedabad/sizzling-brownie-bodakdev?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Akik Building, Service Lane Pakvan, Bodakdev, Ahmedabad",Ahmedabad,Bodakdev,,"Bodakdev, Ahmedabad",Desserts,7:30 PM to 12 Midnight,250,1,"['No Seating Available', 'Takeaway Available', 'Cash', 'Desserts and Bakes', 'Pure Veg']",4.1,Very Good,84,https://www.google.com/maps/search/?api=1&query=Sizzling%20Brownie%2C%20Akik%20Building%2C%20Service%20Lane%20Pakvan%2C%20Bodakdev%2C%20Ahmedabad
403,Asharfi Kulfi,['Dessert Parlour'],https://www.zomato.com/ahmedabad/asharfi-kulfi-memnagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"10, Veemurti Complex, Opposite Oxford Tower , Gurukul Road, Memnagar, Ahmedabad",Ahmedabad,Memnagar,380052,"Memnagar, Ahmedabad","Desserts, Ice Cream",11AM to 12Midnight (Mon-Sun),200,1,"['No Alcohol Available', 'Cash', 'Takeaway Available', 'Delivery', 'Outdoor Seating', 'Desserts and Bakes', 'Indoor Seating', 'Air Conditioned', 'Pure Veg']",3.7,Good,104,https://www.google.com/maps/search/?api=1&query=Asharfi%20Kulfi%2C%2010%2C%20Veemurti%20Complex%2C%20Opposite%20Oxford%20Tower%20%2C%20Gurukul%20Road%2C%20Memnagar%2C%20Ahmedabad
404,Brown & Happy,['Bakery'],https://www.zomato.com/ahmedabad/brown-happy-navrangpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3, Megha Garden House, Opposite Kotak Mahindra Bank, Mithakhali Six Roads, Navrangpura, Ahmedabad",Ahmedabad,Navrangpura,0,"Navrangpura, Ahmedabad","Bakery, Desserts","9:30 AM to 9:30 PM (Mon-Sat),Closed (Sun)",300,1,"['Cash', 'Takeaway Available', 'Credit Card', 'Delivery', 'Debit Card', 'Indoor Seating', 'Desserts and Bakes', 'Air Conditioned', 'Pure Veg']",4.0,Very Good,73,https://www.google.com/maps/search/?api=1&query=Brown%20%26%20Happy%2C%203%2C%20Megha%20Garden%20House%2C%20Opposite%20Kotak%20Mahindra%20Bank%2C%20Mithakhali%20Six%20Roads%2C%20Navrangpura%2C%20Ahmedabad
405,Shreeji Dairy,['Dessert Parlour'],https://www.zomato.com/ahmedabad/shreeji-dairy-1-mani-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Bhavin Complex, Jawahar Chowk, Mani Nagar, Ahmedabad",Ahmedabad,Mani Nagar,,"Mani Nagar, Ahmedabad",Mithai,8 AM to 9:30 PM (Mon-Sun),200,1,"['No Seating Available', 'Cash', 'Takeaway Available', 'No Alcohol Available', 'Desserts and Bakes', 'Pure Veg', 'Air Conditioned']",3.9,Good,87,https://www.google.com/maps/search/?api=1&query=Shreeji%20Dairy%2C%20Bhavin%20Complex%2C%20Jawahar%20Chowk%2C%20Mani%20Nagar%2C%20Ahmedabad
406,Keventers,['Beverage Shop'],https://www.zomato.com/ahmedabad/keventers-navrangpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1/A K D Chambers, Near Archita Flat, Commerce Six Circle, Navrangpura, Ahmedabad",Ahmedabad,Navrangpura,,"Navrangpura, Ahmedabad","Beverages, Desserts, Ice Cream",11 AM to 12 Midnight,400,2,"['Delivery', 'Debit Card', 'Cash', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Desserts and Bakes']",3.7,Good,86,https://www.google.com/maps/search/?api=1&query=Keventers%2C%201/A%20K%20D%20Chambers%2C%20Near%20Archita%20Flat%2C%20Commerce%20Six%20Circle%2C%20Navrangpura%2C%20Ahmedabad
407,Dangee Dums,['Dessert Parlour'],https://www.zomato.com/ahmedabad/dangee-dums-chandkheda?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"17, Ground Floor, 4D Square Mall, Motera, Chandkheda, Ahmedabad",Ahmedabad,"4D Square Mall, Chandkheda",,"4D Square Mall, Chandkheda, Ahmedabad","Bakery, Desserts",11 AM to 11 PM,400,2,"['Cash', 'No Alcohol Available', 'Debit Card', 'Credit Card', 'Takeaway Available', 'No Seating Available', 'Air Conditioned', 'Pure Veg', 'Digital Payments Accepted', 'Desserts and Bakes']",3.8,Good,74,https://www.google.com/maps/search/?api=1&query=Dangee%20Dums%2C%2017%2C%20Ground%20Floor%2C%204D%20Square%20Mall%2C%20Motera%2C%20Chandkheda%2C%20Ahmedabad
408,Bismillah,['Dessert Parlour'],https://www.zomato.com/ahmedabad/bismillah-lal-darwaja?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Jashwant Chamber, Opposite Sidi Sayyed Jali, Lal Darwaja, Ahmedabad",Ahmedabad,Lal Darwaja,,"Lal Darwaja, Ahmedabad","Desserts, Beverages",12:30 PM to 12 Midnight,300,1,"['Cash', 'Takeaway Available', 'Delivery', 'Free Parking', 'Desserts and Bakes', 'Outdoor Seating', 'Pure Veg']",3.3,Average,64,https://www.google.com/maps/search/?api=1&query=Bismillah%2C%20Jashwant%20Chamber%2C%20Opposite%20Sidi%20Sayyed%20Jali%2C%20Lal%20Darwaja%2C%20Ahmedabad
409,Belgians Waffle,['Dessert Parlour'],https://www.zomato.com/ahmedabad/belgians-waffle-naranpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"D-5, Swaminarayan Avenue, AEC Cross Road, Near Torrent Power, Naranpura, Ahmedabad",Ahmedabad,Naranpura,380013,"Naranpura, Ahmedabad","Desserts, Beverages","10am – 11:30pm (Mon-Sat),10am – 12midnight (Sun)",500,2,"['Cash', 'Takeaway Available', 'Delivery', 'Indoor Seating', 'Desserts and Bakes', 'Air Conditioned', 'Pure Veg']",3.7,Good,54,https://www.google.com/maps/search/?api=1&query=Belgians%20Waffle%2C%20D-5%2C%20Swaminarayan%20Avenue%2C%20AEC%20Cross%20Road%2C%20Near%20Torrent%20Power%2C%20Naranpura%2C%20Ahmedabad
410,Natural Ice Cream,['Dessert Parlour'],https://www.zomato.com/ahmedabad/natural-ice-cream-bodakdev?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"GF - 5 & 6, Magnifico Building, Bodakdev, Ahmedabad",Ahmedabad,Bodakdev,,"Bodakdev, Ahmedabad","Desserts, Ice Cream",11 AM to 12 Midnight,150,1,"['Cash', 'Takeaway Available', 'Credit Card', 'Delivery', 'Debit Card', 'Indoor Seating', 'Desserts and Bakes', 'Air Conditioned', 'Pure Veg']",3.9,Good,55,https://www.google.com/maps/search/?api=1&query=Natural%20Ice%20Cream%2C%20GF%20-%205%20%26%206%2C%20Magnifico%20Building%2C%20Bodakdev%2C%20Ahmedabad
411,Kabhi B,['Bakery'],https://www.zomato.com/ahmedabad/kabhi-b-ambavadi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"22/1, L Colony, Opposite Sahajanand, Nehrunagar, Ambavadi, Ahmedabad",Ahmedabad,Ambavadi,0,"Ambavadi, Ahmedabad","Bakery, Desserts, Fast Food, Street Food",9:30 AM to 11 PM (Mon-Sun),400,2,"['Cash', 'Takeaway Available', 'Credit Card', 'No Alcohol Available', 'Indoor Seating', 'Desserts and Bakes', 'Air Conditioned', 'Pure Veg']",3.6,Good,59,https://www.google.com/maps/search/?api=1&query=Kabhi%20B%2C%2022/1%2C%20L%20Colony%2C%20Opposite%20Sahajanand%2C%20Nehrunagar%2C%20Ambavadi%2C%20Ahmedabad
412,Dangee Dums,['Dessert Parlour'],https://www.zomato.com/ahmedabad/dangee-dums-paldi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"G 2, Vardhman Complex, Bhatta, Paldi, Ahmedabad",Ahmedabad,Paldi,,"Paldi, Ahmedabad","Bakery, Desserts",10:30 AM to 11 PM,400,2,"['Cash', 'Takeaway Available', 'Credit Card', 'No Alcohol Available', 'Debit Card', 'Indoor Seating', 'Desserts and Bakes', 'Digital Payments Accepted', 'Air Conditioned', 'Pure Veg']",3.7,Good,59,https://www.google.com/maps/search/?api=1&query=Dangee%20Dums%2C%20G%202%2C%20Vardhman%20Complex%2C%20Bhatta%2C%20Paldi%2C%20Ahmedabad
413,Santushti,['Dessert Parlour'],https://www.zomato.com/ahmedabad/santushti-navrangpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 11, Municipal Market, C.G Road, Navrangpura, Ahmedabad",Ahmedabad,Navrangpura,,"Navrangpura, Ahmedabad","Beverages, Ice Cream, Desserts",11 AM to 3 AM,150,1,"['Cash', 'Delivery', 'Debit Card', 'Takeaway Available', 'Credit Card', 'Free Parking', 'Outdoor Seating', 'Digital Payments Accepted', 'Pure Veg', 'Live Sports Screening', 'Indoor Seating', 'Air Conditioned', 'Wifi', 'Desserts and Bakes']",3.9,Good,48,https://www.google.com/maps/search/?api=1&query=Santushti%2C%20Shop%2011%2C%20Municipal%20Market%2C%20C.G%20Road%2C%20Navrangpura%2C%20Ahmedabad
414,Jaysingh's Ice Cream,['Dessert Parlour'],https://www.zomato.com/ahmedabad/jaysinghs-ice-cream-satellite?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"37, Kanchandeep Complex, Near Bikanerwala, S M Road, Satellite, Ahmedabad.",Ahmedabad,Satellite,0,"Satellite, Ahmedabad",Ice Cream,11 AM to 11 PM,200,1,"['Takeaway Available', 'Cash', 'Outdoor Seating', 'Desserts and Bakes', 'Pure Veg']",4.0,Very Good,77,https://www.google.com/maps/search/?api=1&query=Jaysingh%27s%20Ice%20Cream%2C%2037%2C%20Kanchandeep%20Complex%2C%20Near%20Bikanerwala%2C%20S%20M%20Road%2C%20Satellite%2C%20Ahmedabad.
